customer_id,customer_residence_code,gender,age,is_new_customer,seniority_month,customer_type,customer_relation_type,residence_same_as_bank,country_same_as_bank,join_channel,adress_type,activity_index,household_income,segment,use_savings,use_guarantees,use_current_accounts,use_derivada_account,use_payroll_account,use_short_deposits,use_medium_deposits,use_long_deposits,use_e_account,use_loans,use_taxes,use_credit_card,use_pensions,use_direct_debit
1055670,3,2,33,0.0,34,1.0,1,2,2,4,1.0,1.0,157396.86000000002,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055672,3,2,41,0.0,34,1.0,0,2,0,4,1.0,1.0,182075.7,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055675,3,0,39,0.0,34,1.0,0,2,0,4,1.0,1.0,-1.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0
1055570,3,0,22,0.0,34,1.0,1,2,0,7,1.0,1.0,64894.62,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055566,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,133466.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055481,3,0,35,0.0,34,1.0,0,2,0,0,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055484,3,2,38,0.0,34,1.0,0,2,0,4,1.0,1.0,122105.85,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055487,3,2,42,0.0,34,1.0,0,2,0,4,1.0,0.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055490,3,2,40,0.0,11,1.0,1,2,0,0,1.0,0.0,82006.31999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
1055498,3,0,37,0.0,34,1.0,0,2,0,0,1.0,1.0,59457.63,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
1055502,3,2,38,0.0,10,1.0,0,2,0,0,1.0,1.0,127408.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
1055510,3,0,38,0.0,34,1.0,1,2,2,0,1.0,0.0,175507.88999999998,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055477,3,0,30,0.0,34,1.0,0,2,0,0,1.0,1.0,99540.57,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055475,3,2,37,0.0,34,1.0,0,2,0,4,1.0,1.0,161940.03,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1
1055437,3,0,22,0.0,34,1.0,0,2,0,4,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1055441,3,2,23,0.0,34,1.0,1,2,0,4,1.0,0.0,49363.05,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055443,3,2,39,0.0,34,1.0,0,2,0,4,1.0,1.0,160738.77,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0
1055452,3,0,23,0.0,34,1.0,0,2,0,4,1.0,1.0,110979.03,2,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1
1055454,3,2,73,0.0,34,1.0,1,2,0,4,1.0,1.0,119004.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055457,3,2,53,0.0,34,1.0,0,2,0,4,1.0,1.0,204878.16,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055459,3,2,68,0.0,34,1.0,1,2,0,4,1.0,0.0,99699.03,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
1055463,3,2,38,0.0,34,1.0,0,2,0,4,1.0,1.0,142725.41999999998,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055516,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,137211.81,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055518,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,105151.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055545,3,0,22,0.0,34,1.0,0,2,0,7,1.0,0.0,43527.9,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055550,3,0,22,0.0,34,1.0,0,2,0,7,1.0,1.0,40730.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055552,3,0,22,0.0,34,1.0,0,2,0,7,1.0,1.0,115658.46,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055554,3,0,22,0.0,34,1.0,0,2,0,0,1.0,1.0,69949.29000000001,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
1055556,3,0,49,0.0,34,1.0,0,2,0,0,1.0,1.0,259197.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
1055558,3,0,14,0.0,34,1.0,0,2,0,4,1.0,1.0,470033.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1055561,3,2,52,0.0,34,1.0,0,2,0,6,1.0,1.0,44236.38,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055542,3,2,22,0.0,34,1.0,1,2,0,7,1.0,0.0,59821.31999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055540,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,229834.14,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055520,3,0,22,0.0,34,1.0,0,2,0,7,1.0,1.0,43438.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055522,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,29814.51,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055525,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,246695.73,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055527,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,32613.30000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055528,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055532,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,81025.92,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055534,3,2,22,0.0,34,1.0,1,2,0,7,1.0,0.0,59017.14,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055537,3,0,22,0.0,34,1.0,1,2,2,7,1.0,0.0,80297.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1055530,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,70822.04999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056347,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056897,3,0,27,0.0,34,1.0,1,2,0,8,1.0,0.0,115361.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056899,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,68988.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056902,3,2,22,0.0,34,1.0,1,2,0,7,1.0,0.0,111285.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056904,3,0,22,0.0,34,1.0,0,2,0,7,1.0,1.0,55427.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056908,3,2,28,0.0,34,1.0,1,2,0,8,1.0,0.0,45981.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056910,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,107669.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056912,3,2,26,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056914,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,37156.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056915,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,98139.99,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056893,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,65564.16,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056878,3,2,22,0.0,34,1.0,1,2,0,7,1.0,0.0,81054.39,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056880,3,2,25,0.0,34,1.0,1,2,0,8,1.0,0.0,71132.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056882,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,40861.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056884,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,42265.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056886,3,2,29,0.0,34,1.0,1,2,0,8,1.0,0.0,132826.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056888,3,0,22,0.0,34,1.0,1,2,0,8,1.0,0.0,158107.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056890,3,0,24,0.0,34,1.0,1,2,0,8,1.0,0.0,58827.39,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056894,3,0,24,0.0,34,1.0,1,2,0,8,1.0,0.0,50369.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056916,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,69120.95999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056943,3,2,25,0.0,34,1.0,1,2,0,8,1.0,0.0,62078.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056945,3,0,46,0.0,34,1.0,0,2,0,8,1.0,1.0,178041.33000000005,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1056947,3,2,24,0.0,34,1.0,1,2,0,8,1.0,0.0,42629.49,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056949,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,115460.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056951,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,119330.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056953,3,2,26,0.0,34,1.0,1,2,0,8,1.0,0.0,47951.07,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056955,3,0,47,0.0,34,1.0,1,2,0,8,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056957,3,0,26,0.0,34,1.0,1,2,0,8,1.0,0.0,115460.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056917,3,0,22,0.0,34,1.0,0,2,0,7,1.0,1.0,60324.87,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056937,3,0,28,0.0,34,1.0,1,2,2,8,1.0,0.0,45832.86,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056922,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056924,3,0,26,0.0,34,1.0,1,2,0,8,1.0,0.0,54702.81,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056926,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,35051.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056928,3,2,22,0.0,34,1.0,1,2,0,8,1.0,0.0,109568.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056930,3,0,51,0.0,34,1.0,0,2,0,8,1.0,1.0,58638.87,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056933,3,0,23,0.0,34,1.0,1,2,2,8,1.0,0.0,137024.66999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056935,3,0,24,0.0,34,1.0,0,2,0,8,1.0,1.0,106816.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056938,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,105700.68,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056875,3,2,22,0.0,34,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056799,3,0,30,0.0,34,1.0,0,2,0,8,1.0,1.0,95227.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1056804,3,0,24,0.0,34,1.0,1,2,0,8,1.0,0.0,140048.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056807,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,84587.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056811,3,2,32,0.0,11,1.0,0,2,0,3,1.0,1.0,209227.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056813,3,2,36,0.0,34,1.0,1,2,0,8,1.0,0.0,150963.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056816,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056818,3,2,26,0.0,34,1.0,1,2,2,8,1.0,0.0,75766.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056821,3,0,23,0.0,34,1.0,0,2,0,8,1.0,0.0,46510.14,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056822,3,2,30,0.0,34,1.0,1,2,0,8,1.0,0.0,93257.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056795,3,0,38,0.0,34,1.0,0,2,0,8,1.0,1.0,67937.22,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056778,3,0,22,0.0,34,1.0,1,2,2,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056780,3,2,30,0.0,34,1.0,1,2,0,8,1.0,0.0,88083.36,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056782,3,2,24,0.0,34,1.0,1,2,0,8,1.0,0.0,61083.60000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056784,3,2,24,0.0,34,1.0,0,2,0,8,1.0,0.0,110478.45,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056787,3,2,22,0.0,34,1.0,1,2,0,8,1.0,0.0,165364.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056790,3,2,45,0.0,34,1.0,1,2,0,8,1.0,0.0,60379.68000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056792,3,2,43,0.0,28,1.0,1,2,0,6,1.0,0.0,86057.81999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056796,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,50073.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056823,3,2,22,0.0,34,1.0,1,2,0,7,1.0,1.0,68488.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056850,3,0,22,0.0,34,1.0,1,2,0,8,1.0,0.0,31481.64,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056852,3,0,30,0.0,34,1.0,0,2,2,3,1.0,1.0,151460.63999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1056854,3,0,72,0.0,34,1.0,0,2,0,0,1.0,1.0,118248.24,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1
1056862,3,2,32,0.0,34,1.0,1,2,0,8,1.0,0.0,84272.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056864,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,83999.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056867,3,0,28,0.0,34,1.0,1,2,0,8,1.0,0.0,75564.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056870,3,2,25,0.0,34,1.0,1,2,0,8,1.0,0.0,72840.27,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056872,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,133000.47,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056826,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,89452.56,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056844,3,0,29,0.0,34,1.0,1,2,0,8,1.0,0.0,51265.11,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056830,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,142166.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056832,3,0,22,0.0,34,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056834,3,0,23,0.0,34,1.0,0,2,0,8,1.0,1.0,73683.72,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056836,3,0,24,0.0,34,1.0,1,2,0,8,1.0,0.0,33581.67,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056838,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,101425.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056840,3,2,32,0.0,34,1.0,0,2,2,3,1.0,1.0,98512.59,2,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0
1056842,3,0,52,0.0,34,1.0,1,2,0,8,1.0,0.0,72305.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056847,3,0,24,0.0,34,1.0,1,2,0,8,1.0,0.0,233126.46,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056962,3,2,24,0.0,34,1.0,0,2,0,4,1.0,1.0,187542.21,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1057152,3,2,44,0.0,34,1.0,0,2,0,4,1.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
1057155,3,2,29,0.0,34,1.0,1,2,0,8,1.0,0.0,152299.86000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057157,3,2,23,0.0,34,1.0,0,2,0,8,1.0,1.0,119332.13999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057159,3,0,22,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057161,3,2,27,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057163,3,0,27,0.0,34,1.0,1,2,0,8,1.0,0.0,69411.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057165,3,0,27,0.0,34,1.0,1,2,0,8,1.0,0.0,84678.20999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057167,3,0,28,0.0,34,1.0,1,2,0,8,1.0,0.0,66252.42,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057168,3,2,30,0.0,34,1.0,0,2,0,8,1.0,1.0,115558.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057145,3,2,25,0.0,34,1.0,1,2,0,8,1.0,0.0,73644.69,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057123,3,2,22,0.0,34,1.0,1,2,0,7,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057127,3,0,37,0.0,34,1.0,0,2,0,0,1.0,1.0,136866.24,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0
1057130,3,0,27,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057133,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,105797.37,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057137,3,2,32,0.0,34,1.0,1,2,0,8,1.0,0.0,116695.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057139,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,134942.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057141,3,0,23,0.0,34,1.0,0,2,2,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057147,3,0,22,0.0,34,1.0,1,2,0,8,1.0,0.0,100645.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057169,3,0,28,0.0,34,1.0,0,2,0,8,1.0,1.0,88311.42,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057197,3,2,24,0.0,34,1.0,1,2,0,8,1.0,0.0,1232683.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057199,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,148272.72,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057202,3,2,23,0.0,34,1.0,0,2,0,8,1.0,1.0,46090.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057204,3,0,23,0.0,34,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057206,3,0,26,0.0,34,1.0,0,2,0,8,1.0,1.0,26494.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057208,3,0,30,0.0,34,1.0,1,2,0,8,1.0,0.0,45696.75,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057210,3,2,28,0.0,34,1.0,1,2,0,8,1.0,0.0,131197.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057214,3,0,22,0.0,34,1.0,1,2,0,8,1.0,0.0,99010.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057170,3,2,40,0.0,34,1.0,1,2,0,8,1.0,1.0,109234.02,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057191,3,2,27,0.0,34,1.0,1,2,0,8,1.0,0.0,71123.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057174,3,2,23,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057176,3,2,27,0.0,34,1.0,1,2,0,8,1.0,0.0,124025.82,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057179,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,135375.66,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057181,3,2,27,0.0,34,1.0,1,2,0,8,1.0,0.0,94564.38,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057183,3,2,24,0.0,34,1.0,0,2,0,8,1.0,1.0,56162.73,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057187,3,2,27,0.0,34,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057189,3,0,24,0.0,34,1.0,0,2,0,8,1.0,1.0,101469.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057192,3,0,31,0.0,34,1.0,1,2,0,8,1.0,0.0,102152.55,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057117,3,0,22,0.0,34,1.0,1,2,0,7,1.0,0.0,119651.73,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057000,3,2,23,0.0,34,1.0,0,2,0,8,1.0,1.0,126879.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1057004,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,117695.7,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057006,3,2,32,0.0,34,1.0,0,2,0,1,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0.0,1
1057008,3,2,22,0.0,34,1.0,0,2,0,7,1.0,1.0,79214.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057012,3,2,47,0.0,34,1.0,0,2,0,4,1.0,1.0,226483.86,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057014,3,2,48,0.0,34,1.0,0,2,0,0,1.0,1.0,86274.20999999999,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0
1057019,3,0,47,0.0,34,1.0,0,2,0,0,1.0,1.0,135967.47,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0,1
1057022,3,2,37,0.0,34,1.0,1,2,0,4,1.0,0.0,185705.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057025,3,0,68,0.0,34,1.0,0,2,0,4,1.0,1.0,43655.4,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1
1056991,3,0,62,0.0,34,1.0,1,2,0,0,1.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
1056967,3,0,23,0.0,34,1.0,0,2,2,8,1.0,1.0,158473.16999999998,2,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0
1056971,3,2,30,0.0,34,1.0,0,2,0,8,1.0,1.0,72432.45000000001,2,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
1056975,3,0,23,0.0,34,1.0,0,2,0,8,1.0,1.0,92318.94,2,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1
1056977,3,0,23,0.0,34,1.0,1,2,0,8,1.0,0.0,82677.12,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056979,3,0,22,0.0,34,1.0,1,2,0,7,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056983,3,0,23,0.0,34,1.0,1,2,0,8,1.0,1.0,133960.34999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1056985,3,2,23,0.0,34,1.0,0,2,0,8,1.0,1.0,228840.51,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1056993,3,0,23,0.0,34,1.0,0,2,0,8,1.0,1.0,153890.28,2,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0
1057028,3,0,41,0.0,34,1.0,1,2,0,4,1.0,0.0,62215.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057082,3,0,45,0.0,34,1.0,1,2,0,4,1.0,0.0,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
1057085,3,2,30,0.0,34,1.0,0,2,0,4,1.0,1.0,80544.03,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0
1057093,3,0,34,0.0,34,1.0,0,2,0,4,1.0,1.0,164059.44,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0
1057099,3,2,31,0.0,34,1.0,0,2,0,0,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1057101,3,0,24,0.0,34,1.0,1,2,2,8,1.0,0.0,120383.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057103,3,0,22,0.0,34,1.0,0,2,0,7,1.0,0.0,33390.090000000004,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057112,3,0,26,0.0,34,1.0,1,2,0,8,1.0,0.0,66637.11,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057114,3,0,25,0.0,34,1.0,1,2,0,8,1.0,0.0,39458.52,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1057080,3,0,50,0.0,34,1.0,0,2,0,4,1.0,1.0,71251.56,1,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1
1057074,3,2,52,0.0,34,1.0,0,2,0,4,1.0,1.0,56775.09,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0
1057036,3,2,32,0.0,34,1.0,0,2,0,4,1.0,1.0,106842.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1057038,3,2,41,0.0,34,1.0,1,2,0,4,1.0,1.0,123870.57,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
